xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
240,3078,2673,-10917,369,-10291,1,1
70,3089,2698,-10906,369,-10281,2,1
3500,3093,2721,-10895,369,-10270,3,1
3330,3090,2744,-10884,368,-10260,4,1
3160,3076,2775,-10873,368,-10250,5,1
588,1190,2016,-3055,1031,-4054,0,5
645,1187,1999,-3052,1030,-4050,1,5
703,1177,1976,-3048,1029,-4046,2,5
760,1155,1940,-3045,1028,-4042,3,5
816,1092,1864,-3042,1027,-4038,4,5
866,795,1554,-3039,1026,-4034,5,5
3188,544,3538,10893,-360,-10280,0,5
3357,520,3573,10882,-360,-10269,1,5
3527,509,3598,10871,-359,-10259,2,5
96,506,20,10860,-359,-10249,3,5
266,509,43,10849,-359,-10238,4,5
435,522,73,10839,-358,-10228,5,5
3577,1919,1199,-930,18,76,0,1
3591,1917,1197,-1040,-198,251,1,1
1,1916,1196,-748,-24,291,2,1
7,1916,1193,-461,11,331,3,1
11,1917,1190,-335,14,351,4,1
15,1916,1187,-224,0,367,5,1
2966,2372,100,7010,41,-7573,0,2
2851,2447,21,7003,41,-7566,1,2
2752,2867,3196,6996,41,-7558,2,2
2801,207,2252,6989,41,-7551,3,2
2871,370,2079,3290,-497,-5902,4,2
2938,441,1999,2996,-352,-5721,5,2
